rgi_id,glims_id,cenlon,cenlat,glac_name,Name1,Local_script1,Language1,Meaning1,Source1,Contributor
RGI2000-v7.0-G-14-04147,G072614E35633N,72.61571988,35.633248,,,,,,,
RGI2000-v7.0-G-14-04148,G072611E35630N,72.61094338,35.6294175,,,,,,,
RGI2000-v7.0-G-14-04149,G072615E35624N,72.61582193,35.6236145,,,,,,,
RGI2000-v7.0-G-14-04150,G072624E35626N,72.62361626,35.625386,,,,,,,
RGI2000-v7.0-G-14-04151,G072622E35629N,72.62196434,35.629532,,,,,,,
RGI2000-v7.0-G-14-04152,G072625E35633N,72.62473948,35.6326105,,,,,,,
RGI2000-v7.0-G-14-04153,G072629E35634N,72.62919776,35.633561,,,,,,,
RGI2000-v7.0-G-14-04154,G072639E35633N,72.6384145,35.6324335,,,,,,,
RGI2000-v7.0-G-14-04155,G072633E35661N,72.63815136,35.6595045,,,,,,,
RGI2000-v7.0-G-14-04156,G072634E35662N,72.63198952,35.661587,,,,,,,
RGI2000-v7.0-G-14-04157,G072613E35601N,72.6131645,35.6008325,,,,,,,
RGI2000-v7.0-G-14-04158,G072610E35596N,72.61023268,35.595911,,,,,,,
RGI2000-v7.0-G-14-04159,G072602E35592N,72.60178842,35.5922585,,,,,,,
RGI2000-v7.0-G-14-04160,G072715E35567N,72.71526316,35.5666125,,,,,,,
RGI2000-v7.0-G-14-04161,G072718E35564N,72.71793119,35.563803,,,,,,,
RGI2000-v7.0-G-14-04162,G072722E35563N,72.72243637,35.5634125,,,,,,,
RGI2000-v7.0-G-14-04163,G072727E35561N,72.72651798,35.5610445,,,,,,,
RGI2000-v7.0-G-14-04164,G072732E35564N,72.73339029,35.564074,,,,,,,
RGI2000-v7.0-G-14-04165,G072723E35570N,72.72291102,35.5707735,,,,,,,
RGI2000-v7.0-G-14-04166,G072724E35578N,72.7259565,35.577869,,,,,,,
RGI2000-v7.0-G-14-04167,G072754E35563N,72.75433997,35.563615,,,,,,,
RGI2000-v7.0-G-14-04168,G072765E35566N,72.76474011,35.5659905,,,,,,,
RGI2000-v7.0-G-14-04169,G072782E35541N,72.78266883,35.5407595,,,,,,,
RGI2000-v7.0-G-14-04170,G072779E35538N,72.77903147,35.537549,,,,,,,
RGI2000-v7.0-G-14-04171,G072775E35535N,72.77422621,35.5350165,,,,,,,
RGI2000-v7.0-G-14-04172,G072775E35526N,72.77526187,35.52645,,,,,,,
RGI2000-v7.0-G-14-04173,G072780E35524N,72.77925487,35.5243435,,,,,,,
RGI2000-v7.0-G-14-04174,G072773E35522N,72.77266096,35.5216905,,,,,,,
RGI2000-v7.0-G-14-04175,G072778E35513N,72.77464917,35.5147775,,,,,,,
RGI2000-v7.0-G-14-04176,G072778E35509N,72.7775452,35.508802,,,,,,,
RGI2000-v7.0-G-14-04177,G072774E35507N,72.77404006,35.5073935,,,,,,,
RGI2000-v7.0-G-14-04178,G072765E35507N,72.76542689,35.506854,,,,,,,
RGI2000-v7.0-G-14-04179,G072762E35509N,72.76152738,35.5093265,,,,,,,
RGI2000-v7.0-G-14-04180,G072759E35508N,72.75920345,35.5077795,,,,,,,
RGI2000-v7.0-G-14-04181,G072754E35504N,72.7544491,35.5039525,,,,,,,
RGI2000-v7.0-G-14-04182,G072750E35501N,72.7503821,35.501086,,,,,,,
RGI2000-v7.0-G-14-04183,G072747E35499N,72.74742926,35.498828,,,,,,,
RGI2000-v7.0-G-14-04184,G072753E35496N,72.75260355,35.4957055,,,,,,,
RGI2000-v7.0-G-14-04185,G072756E35492N,72.75660191,35.4918625,,,,,,,
RGI2000-v7.0-G-14-04186,G072759E35491N,72.75874859,35.490624,,,,,,,
RGI2000-v7.0-G-14-04187,G072767E35488N,72.76687777,35.4899035,,,,,,,
RGI2000-v7.0-G-14-04188,G072775E35491N,72.77469215,35.491498,,,,,,,
RGI2000-v7.0-G-14-04189,G072765E35498N,72.77296272,35.4962235,,,,,,,
RGI2000-v7.0-G-14-04190,G072734E35486N,72.74781518,35.490863,,,,,,,
RGI2000-v7.0-G-14-04191,G072743E35484N,72.74306891,35.483727,,,,,,,
RGI2000-v7.0-G-14-04192,G072729E35478N,72.72861285,35.478293,,,,,,,
RGI2000-v7.0-G-14-04193,G072727E35481N,72.72715149,35.480963,,,,,,,
RGI2000-v7.0-G-14-04194,G072722E35486N,72.72157947,35.4856575,,,,,,,
RGI2000-v7.0-G-14-04195,G072721E35490N,72.72103084,35.490459,,,,,,,
RGI2000-v7.0-G-14-04196,G072717E35491N,72.71681235,35.490537,,,,,,,
RGI2000-v7.0-G-14-04197,G072723E35496N,72.72257286,35.4956825,,,,,,,
RGI2000-v7.0-G-14-04198,G072711E35485N,72.69996,35.493953,,,,,,,
RGI2000-v7.0-G-14-04199,G072694E35489N,72.693967,35.488693,,,,,,,
RGI2000-v7.0-G-14-04200,G072689E35488N,72.688616,35.487533,,,,,,,
RGI2000-v7.0-G-14-04201,G072687E35485N,72.68910505,35.484931,,,,,,,
RGI2000-v7.0-G-14-04202,G072679E35494N,72.67917241,35.4936825,,,,,,,
RGI2000-v7.0-G-14-04203,G072712E35474N,72.71447627,35.4750905,,,,,,,
RGI2000-v7.0-G-14-04204,G072725E35474N,72.72660862,35.4672405,,,,,,,
RGI2000-v7.0-G-14-04205,G072738E35462N,72.73797108,35.4620625,,,,,,,
RGI2000-v7.0-G-14-04206,G072746E35468N,72.74257224,35.468876,,,,,,,
RGI2000-v7.0-G-14-04207,G072747E35460N,72.74764421,35.4606745,,,,,,,
RGI2000-v7.0-G-14-04208,G072750E35459N,72.7510585,35.4568605,,,,,,,
RGI2000-v7.0-G-14-04209,G072757E35453N,72.75652519,35.453958,,,,,,,
RGI2000-v7.0-G-14-04210,G072761E35456N,72.76145912,35.456253,,,,,,,
RGI2000-v7.0-G-14-04211,G072763E35455N,72.76352082,35.453955,,,,,,,
RGI2000-v7.0-G-14-04212,G072763E35449N,72.76265976,35.4488995,,,,,,,
RGI2000-v7.0-G-14-04213,G072765E35446N,72.76466013,35.446052,,,,,,,
RGI2000-v7.0-G-14-04214,G072753E35443N,72.75365027,35.4434055,,,,,,,
RGI2000-v7.0-G-14-04215,G072755E35441N,72.75510325,35.440667,,,,,,,
RGI2000-v7.0-G-14-04216,G072750E35450N,72.74985122,35.4499265,,,,,,,
RGI2000-v7.0-G-14-04217,G072741E35439N,72.74087076,35.4386215,,,,,,,
RGI2000-v7.0-G-14-04218,G072745E35434N,72.74520252,35.4336895,,,,,,,
RGI2000-v7.0-G-14-04219,G072744E35428N,72.74412311,35.4280945,,,,,,,
RGI2000-v7.0-G-14-04220,G072739E35431N,72.73858151,35.4311215,,,,,,,
RGI2000-v7.0-G-14-04221,G072733E35428N,72.73317301,35.42756,,,,,,,
RGI2000-v7.0-G-14-04222,G072729E35427N,72.72889375,35.4270005,,,,,,,
RGI2000-v7.0-G-14-04223,G072726E35425N,72.72574458,35.4245855,,,,,,,
RGI2000-v7.0-G-14-04224,G072724E35423N,72.72381759,35.423188,,,,,,,
RGI2000-v7.0-G-14-04225,G072721E35422N,72.72100509,35.421723,,,,,,,
RGI2000-v7.0-G-14-04226,G072726E35421N,72.72579789,35.4206405,,,,,,,
RGI2000-v7.0-G-14-04227,G072715E35419N,72.71530755,35.4189365,,,,,,,
RGI2000-v7.0-G-14-04228,G072715E35413N,72.71466964,35.4127825,,,,,,,
RGI2000-v7.0-G-14-04229,G072692E35407N,72.71132461,35.4056235,,,,,,,
RGI2000-v7.0-G-14-04230,G072723E35399N,72.724312,35.398793,,,,,,,
RGI2000-v7.0-G-14-04231,G072738E35387N,72.7309435,35.3893845,,,,,,,
RGI2000-v7.0-G-14-04232,G072746E35381N,72.74527104,35.379284,,,,,,,
RGI2000-v7.0-G-14-04233,G072752E35376N,72.75148016,35.376725,,,,,,,
RGI2000-v7.0-G-14-04234,G072756E35378N,72.75578804,35.3781825,,,,,,,
RGI2000-v7.0-G-14-04235,G072769E35377N,72.77447061,35.3716375,,,,,,,
RGI2000-v7.0-G-14-04236,G072775E35364N,72.77508027,35.364197,,,,,,,
RGI2000-v7.0-G-14-04237,G072804E35363N,72.79213979,35.3650135,,,,,,,
RGI2000-v7.0-G-14-04238,G072799E35355N,72.80139992,35.3553815,,,,,,,
RGI2000-v7.0-G-14-04239,G072794E35348N,72.7942948,35.348074,,,,,,,
RGI2000-v7.0-G-14-04240,G072792E35339N,72.79226579,35.3401965,,,,,,,
RGI2000-v7.0-G-14-04241,G072788E35330N,72.78855068,35.329875,,,,,,,
RGI2000-v7.0-G-14-04242,G072803E35324N,72.79935385,35.324079,,,,,,,
RGI2000-v7.0-G-14-04243,G072780E35321N,72.77903849,35.316683,,,,,,,
RGI2000-v7.0-G-14-04244,G072766E35319N,72.76452424,35.3184485,,,,,,,
RGI2000-v7.0-G-14-04245,G072763E35307N,72.76412214,35.309251,,,,,,,
RGI2000-v7.0-G-14-04246,G072766E35300N,72.76533334,35.3000485,,,,,,,
RGI2000-v7.0-G-14-04247,G072772E35297N,72.76743637,35.2957835,,,,,,,
RGI2000-v7.0-G-14-04248,G072769E35290N,72.76889096,35.290167,,,,,,,
RGI2000-v7.0-G-14-04249,G072776E35286N,72.77750572,35.287716,,,,,,,
RGI2000-v7.0-G-14-04250,G072757E35295N,72.75796752,35.2957885,,,,,,,
RGI2000-v7.0-G-14-04251,G072734E35278N,72.73528357,35.2783965,,,,,,,
RGI2000-v7.0-G-14-04252,G072733E35265N,72.73218173,35.265893,,,,,,,
RGI2000-v7.0-G-14-04253,G072728E35264N,72.72763484,35.264139,,,,,,,
RGI2000-v7.0-G-14-04254,G072723E35262N,72.72241885,35.262413,,,,,,,
RGI2000-v7.0-G-14-04255,G072714E35257N,72.71524907,35.259268,,,,,,,
RGI2000-v7.0-G-14-04256,G072700E35266N,72.69974108,35.2651065,,,,,,,
RGI2000-v7.0-G-14-04257,G072701E35232N,72.70086822,35.2319585,,,,,,,
RGI2000-v7.0-G-14-04258,G072705E35232N,72.704844,35.231774,,,,,,,
RGI2000-v7.0-G-14-04259,G072710E35228N,72.70934562,35.227912,,,,,,,
RGI2000-v7.0-G-14-04260,G072712E35233N,72.71234594,35.23154,,,,,,,
RGI2000-v7.0-G-14-04261,G072721E35232N,72.71952743,35.2314805,,,,,,,
RGI2000-v7.0-G-14-04262,G072708E35215N,72.70812572,35.215013,,,,,,,
RGI2000-v7.0-G-14-04263,G072702E35218N,72.70179486,35.2180965,,,,,,,
RGI2000-v7.0-G-14-04264,G072697E35216N,72.6968964,35.216016,,,,,,,
RGI2000-v7.0-G-14-04265,G072699E35210N,72.69850458,35.210432,,,,,,,
RGI2000-v7.0-G-14-04266,G072696E35208N,72.69654732,35.205985,,,,,,,
RGI2000-v7.0-G-14-04267,G072689E35203N,72.68878176,35.2025955,,,,,,,
RGI2000-v7.0-G-14-04268,G072696E35231N,72.69587294,35.231226,,,,,,,
RGI2000-v7.0-G-14-04269,G072743E35234N,72.7430711,35.2339955,,,,,,,
RGI2000-v7.0-G-14-04270,G072744E35238N,72.7442063,35.237791,,,,,,,
RGI2000-v7.0-G-14-04271,G072748E35236N,72.74834698,35.2352985,,,,,,,
RGI2000-v7.0-G-14-04272,G072750E35242N,72.75100885,35.2393685,,,,,,,
RGI2000-v7.0-G-14-04273,G072757E35241N,72.75720399,35.2403385,,,,,,,
RGI2000-v7.0-G-14-04274,G072760E35237N,72.75965647,35.2367175,,,,,,,
RGI2000-v7.0-G-14-04275,G072761E35231N,72.7601185,35.2307475,,,,,,,
RGI2000-v7.0-G-14-04276,G072767E35223N,72.76735407,35.223351,,,,,,,
RGI2000-v7.0-G-14-04277,G072772E35222N,72.77199508,35.221592,,,,,,,
RGI2000-v7.0-G-14-04278,G072761E35247N,72.75928716,35.2462775,,,,,,,
RGI2000-v7.0-G-14-04279,G072754E35247N,72.7539833,35.246615,,,,,,,
RGI2000-v7.0-G-14-04280,G072751E35249N,72.75068936,35.249131,,,,,,,
RGI2000-v7.0-G-14-04281,G072766E35264N,72.76590996,35.2635285,,,,,,,
RGI2000-v7.0-G-14-04282,G072773E35266N,72.77247743,35.2632145,,,,,,,
RGI2000-v7.0-G-14-04283,G072781E35261N,72.78223339,35.259602,,,,,,,
RGI2000-v7.0-G-14-04284,G072786E35258N,72.78632549,35.2583915,,,,,,,
RGI2000-v7.0-G-14-04285,G072794E35258N,72.79449812,35.257423,,,,,,,
RGI2000-v7.0-G-14-04286,G072795E35251N,72.7927959,35.250762,,,,,,,
RGI2000-v7.0-G-14-04287,G072798E35246N,72.79666259,35.245657,,,,,,,
RGI2000-v7.0-G-14-04288,G072806E35250N,72.80595644,35.2486765,,,,,,,
RGI2000-v7.0-G-14-04289,G072807E35244N,72.80764346,35.2441845,,,,,,,
RGI2000-v7.0-G-14-04290,G072847E35280N,72.84538677,35.279869,,,,,,,
RGI2000-v7.0-G-14-04291,G072844E35287N,72.84338789,35.2848295,,,,,,,
RGI2000-v7.0-G-14-04292,G072849E35291N,72.84905638,35.290695,,,,,,,
RGI2000-v7.0-G-14-04293,G072829E35290N,72.8321218,35.2898885,,,,,,,
RGI2000-v7.0-G-14-04294,G072861E35305N,72.86102767,35.3048755,,,,,,,
RGI2000-v7.0-G-14-04295,G072866E35315N,72.86555152,35.314882,,,,,,,
RGI2000-v7.0-G-14-04296,G072876E35303N,72.87828032,35.3040055,,,,,,,
RGI2000-v7.0-G-14-04297,G072869E35297N,72.86947383,35.295192,,,,,,,
RGI2000-v7.0-G-14-04298,G072884E35288N,72.88785698,35.2903285,,,,,,,
RGI2000-v7.0-G-14-04299,G072882E35283N,72.88187862,35.28227,,,,,,,
RGI2000-v7.0-G-14-04300,G072887E35281N,72.88654458,35.2805865,,,,,,,
RGI2000-v7.0-G-14-04301,G072892E35280N,72.89059806,35.279399,,,,,,,
RGI2000-v7.0-G-14-04302,G072896E35276N,72.89612406,35.276851,,,,,,,
RGI2000-v7.0-G-14-04303,G072901E35273N,72.90060445,35.271752,,,,,,,
RGI2000-v7.0-G-14-04304,G072909E35267N,72.9093892,35.2685495,,,,,,,
RGI2000-v7.0-G-14-04305,G072919E35270N,72.91954264,35.269215,,,,,,,
RGI2000-v7.0-G-14-04306,G072918E35278N,72.91918711,35.278379,,,,,,,
RGI2000-v7.0-G-14-04307,G072935E35288N,72.93417324,35.287584,,,,,,,
RGI2000-v7.0-G-14-04308,G072941E35284N,72.9415322,35.2853815,,,,,,,
RGI2000-v7.0-G-14-04309,G072936E35294N,72.93635189,35.294,,,,,,,
RGI2000-v7.0-G-14-04310,G072939E35298N,72.93873197,35.298199,,,,,,,
RGI2000-v7.0-G-14-04311,G072940E35305N,72.94005978,35.304587,,,,,,,
RGI2000-v7.0-G-14-04312,G072938E35310N,72.93776901,35.3099735,,,,,,,
RGI2000-v7.0-G-14-04313,G072940E35313N,72.93969398,35.3130495,,,,,,,
RGI2000-v7.0-G-14-04314,G072948E35317N,72.94728492,35.3191045,,,,,,,
RGI2000-v7.0-G-14-04315,G072937E35324N,72.93681555,35.324284,,,,,,,
RGI2000-v7.0-G-14-04316,G072959E35321N,72.95996452,35.3203595,,,,,,,
RGI2000-v7.0-G-14-04317,G072970E35327N,72.97076608,35.3259265,,,,,,,
RGI2000-v7.0-G-14-04318,G072981E35321N,72.98135003,35.321184,,,,,,,
RGI2000-v7.0-G-14-04319,G072988E35323N,72.98751333,35.322249,,,,,,,
RGI2000-v7.0-G-14-04320,G072994E35331N,72.99060529,35.331538,,,,,,,
RGI2000-v7.0-G-14-04321,G073003E35335N,73.00354824,35.3350325,,,,,,,
RGI2000-v7.0-G-14-04322,G073009E35338N,73.00896371,35.337522,,,,,,,
RGI2000-v7.0-G-14-04323,G073020E35326N,73.01237965,35.330587,,,,,,,
RGI2000-v7.0-G-14-04324,G073005E35322N,73.00573944,35.3217495,,,,,,,
RGI2000-v7.0-G-14-04325,G073012E35317N,73.01218009,35.3167665,,,,,,,
RGI2000-v7.0-G-14-04326,G073011E35313N,73.01029719,35.313224,,,,,,,
RGI2000-v7.0-G-14-04327,G073020E35321N,73.02006332,35.3208275,,,,,,,
RGI2000-v7.0-G-14-04328,G073031E35314N,73.0310772,35.3134275,,,,,,,
RGI2000-v7.0-G-14-04329,G073032E35307N,73.03258126,35.3086225,,,,,,,
RGI2000-v7.0-G-14-04330,G073033E35308N,73.0384297,35.312275,,,,,,,
RGI2000-v7.0-G-14-04331,G073042E35310N,73.04202794,35.3105345,,,,,,,
RGI2000-v7.0-G-14-04332,G073050E35314N,73.04923004,35.3134565,,,,,,,
RGI2000-v7.0-G-14-04333,G073049E35304N,73.04934302,35.302331,,,,,,,
RGI2000-v7.0-G-14-04334,G073025E35308N,73.02176292,35.305497,,,,,,,
RGI2000-v7.0-G-14-04335,G073066E35323N,73.065785,35.323007,,,,,,,
RGI2000-v7.0-G-14-04336,G073067E35325N,73.06694516,35.3251925,,,,,,,
RGI2000-v7.0-G-14-04337,G073074E35332N,73.07325891,35.331237,,,,,,,
RGI2000-v7.0-G-14-04338,G073072E35339N,73.07167274,35.3389225,,,,,,,
RGI2000-v7.0-G-14-04339,G073068E35350N,73.06776515,35.3495525,,,,,,,
RGI2000-v7.0-G-14-04340,G073072E35354N,73.07151931,35.353783,,,,,,,
RGI2000-v7.0-G-14-04341,G073014E35383N,73.01747542,35.3831455,,,,,,,
RGI2000-v7.0-G-14-04342,G073015E35385N,73.01451481,35.384562,,,,,,,
RGI2000-v7.0-G-14-04343,G073011E35376N,73.00986965,35.376547,,,,,,,
RGI2000-v7.0-G-14-04344,G073008E35372N,73.00771908,35.3721755,,,,,,,
RGI2000-v7.0-G-14-04345,G073000E35375N,73.00105798,35.380917,,,,,,,
RGI2000-v7.0-G-14-04346,G072988E35377N,72.98879206,35.3774465,,,,,,,
RGI2000-v7.0-G-14-04347,G072981E35365N,72.98078615,35.3647945,,,,,,,
RGI2000-v7.0-G-14-04348,G073001E35358N,72.99893612,35.3603445,,,,,,,
RGI2000-v7.0-G-14-04349,G073000E35357N,73.00147572,35.3575375,,,,,,,
RGI2000-v7.0-G-14-04350,G072986E35346N,72.98596627,35.3458235,,,,,,,
RGI2000-v7.0-G-14-04351,G073007E35394N,73.00733007,35.393699,,,,,,,
RGI2000-v7.0-G-14-04352,G073024E35393N,73.02360977,35.3925355,,,,,,,
RGI2000-v7.0-G-14-04353,G073017E35406N,73.01660868,35.406271,,,,,,,
RGI2000-v7.0-G-14-04354,G073012E35412N,73.01221521,35.4126025,,,,,,,
RGI2000-v7.0-G-14-04355,G072982E35397N,72.98202327,35.397033,,,,,,,
RGI2000-v7.0-G-14-04356,G072881E35395N,72.87978736,35.394898,,,,,,,
RGI2000-v7.0-G-14-04357,G072870E35384N,72.87009931,35.3836475,,,,,,,
RGI2000-v7.0-G-14-04358,G072865E35388N,72.8642763,35.388143,,,,,,,
RGI2000-v7.0-G-14-04359,G072860E35391N,72.86034738,35.390945,,,,,,,
RGI2000-v7.0-G-14-04360,G072857E35393N,72.85726521,35.393356,,,,,,,
RGI2000-v7.0-G-14-04361,G072852E35389N,72.85157953,35.3898825,,,,,,,
RGI2000-v7.0-G-14-04362,G072836E35391N,72.83640739,35.3920495,,,,,,,
RGI2000-v7.0-G-14-04363,G072839E35381N,72.83585625,35.379352,,,,,,,
RGI2000-v7.0-G-14-04364,G072825E35374N,72.82524516,35.3739655,,,,,,,
RGI2000-v7.0-G-14-04365,G072820E35374N,72.8195045,35.373558,,,,,,,
RGI2000-v7.0-G-14-04366,G072812E35375N,72.81139118,35.3742345,,,,,,,
RGI2000-v7.0-G-14-04367,G072801E35399N,72.80104739,35.399239,,,,,,,
RGI2000-v7.0-G-14-04368,G072800E35412N,72.79952931,35.411667,,,,,,,
RGI2000-v7.0-G-14-04369,G072798E35421N,72.79958142,35.420215,,,,,,,
RGI2000-v7.0-G-14-04370,G072792E35421N,72.7923812,35.421365,,,,,,,
RGI2000-v7.0-G-14-04371,G072785E35408N,72.78467131,35.4077455,,,,,,,
RGI2000-v7.0-G-14-04372,G072787E35394N,72.78669123,35.394368,,,,,,,
RGI2000-v7.0-G-14-04373,G072819E35408N,72.81706738,35.411992,,,,,,,
RGI2000-v7.0-G-14-04374,G072814E35415N,72.81414125,35.41527,,,,,,,
RGI2000-v7.0-G-14-04375,G072811E35421N,72.81129753,35.4207155,,,,,,,
RGI2000-v7.0-G-14-04376,G072813E35430N,72.81328859,35.4298265,,,,,,,
RGI2000-v7.0-G-14-04377,G072831E35442N,72.83112257,35.4422565,,,,,,,
RGI2000-v7.0-G-14-04378,G072849E35404N,72.85101049,35.406542,,,,,,,
RGI2000-v7.0-G-14-04379,G072855E35402N,72.8568938,35.4019765,,,,,,,
RGI2000-v7.0-G-14-04380,G072776E35348N,72.775824,35.348011,,,,,,,
RGI2000-v7.0-G-14-04381,G072763E35350N,72.76132957,35.3522015,,,,,,,
RGI2000-v7.0-G-14-04382,G072756E35337N,72.75643778,35.3376905,,,,,,,
RGI2000-v7.0-G-14-04383,G072748E35337N,72.74822929,35.335928,,,,,,,
RGI2000-v7.0-G-14-04384,G072741E35335N,72.74077335,35.3347435,,,,,,,
RGI2000-v7.0-G-14-04385,G072734E35331N,72.73418226,35.331088,,,,,,,
RGI2000-v7.0-G-14-04386,G072726E35331N,72.72642036,35.330992,,,,,,,
RGI2000-v7.0-G-14-04387,G072719E35327N,72.71818116,35.330679,,,,,,,
RGI2000-v7.0-G-14-04388,G072714E35333N,72.71350769,35.3331245,,,,,,,
RGI2000-v7.0-G-14-04389,G072717E35324N,72.71701682,35.3241065,,,,,,,
RGI2000-v7.0-G-14-04390,G072718E35326N,72.71234887,35.318954,,,,,,,
RGI2000-v7.0-G-14-04391,G072709E35316N,72.7092925,35.31621,,,,,,,
RGI2000-v7.0-G-14-04392,G072711E35313N,72.71088367,35.313043,,,,,,,
RGI2000-v7.0-G-14-04393,G072703E35318N,72.70107694,35.3170415,,,,,,,
RGI2000-v7.0-G-14-04394,G072693E35321N,72.69300977,35.3209145,,,,,,,
RGI2000-v7.0-G-14-04395,G072699E35322N,72.69517104,35.3235865,,,,,,,
RGI2000-v7.0-G-14-04396,G072698E35327N,72.6981967,35.327144,,,,,,,
RGI2000-v7.0-G-14-04397,G072723E35346N,72.72320692,35.3466525,,,,,,,
RGI2000-v7.0-G-14-04398,G072729E35351N,72.7287513,35.3514495,,,,,,,
RGI2000-v7.0-G-14-04399,G072763E35327N,72.76689401,35.3294525,,,,,,,
RGI2000-v7.0-G-14-04400,G072753E35265N,72.75415298,35.2697255,,,,,,,
RGI2000-v7.0-G-14-04401,G072750E35182N,72.74966857,35.1824935,,,,,,,
RGI2000-v7.0-G-14-04402,G072742E35178N,72.74169262,35.1776095,,,,,,,
RGI2000-v7.0-G-14-04403,G072746E35179N,72.74558228,35.175025,,,,,,,
RGI2000-v7.0-G-14-04404,G072746E35172N,72.74612632,35.1715285,,,,,,,
RGI2000-v7.0-G-14-04405,G072738E35172N,72.73892856,35.1707695,,,,,,,
RGI2000-v7.0-G-14-04406,G072734E35163N,72.73539122,35.162041,,,,,,,
RGI2000-v7.0-G-14-04407,G072728E35162N,72.72806593,35.1617445,,,,,,,
RGI2000-v7.0-G-14-04408,G072722E35161N,72.72122368,35.1615495,,,,,,,
RGI2000-v7.0-G-14-04409,G072719E35157N,72.71868969,35.1567695,,,,,,,
RGI2000-v7.0-G-14-04410,G072747E35160N,72.74688568,35.157988,,,,,,,
RGI2000-v7.0-G-14-04411,G072753E35155N,72.7531902,35.1545275,,,,,,,
RGI2000-v7.0-G-14-04412,G072751E35150N,72.75124689,35.1505445,,,,,,,
RGI2000-v7.0-G-14-04413,G072747E35148N,72.74957009,35.145888,,,,,,,
RGI2000-v7.0-G-14-04414,G072756E35148N,72.75567725,35.1469225,,,,,,,
RGI2000-v7.0-G-14-04415,G072751E35138N,72.75067357,35.1376525,,,,,,,
RGI2000-v7.0-G-14-04416,G072763E35136N,72.76237387,35.135044,,,,,,,
RGI2000-v7.0-G-14-04417,G072772E35131N,72.77226613,35.1311795,,,,,,,
RGI2000-v7.0-G-14-04418,G072780E35133N,72.77999817,35.133382,,,,,,,
RGI2000-v7.0-G-14-04419,G072782E35130N,72.78080018,35.130022,,,,,,,
RGI2000-v7.0-G-14-04420,G072780E35122N,72.7808293,35.1216635,,,,,,,
RGI2000-v7.0-G-14-04421,G072778E35120N,72.77837745,35.1200635,,,,,,,
RGI2000-v7.0-G-14-04422,G072788E35120N,72.78783087,35.11987,,,,,,,
RGI2000-v7.0-G-14-04423,G072789E35119N,72.79013281,35.117289,,,,,,,
RGI2000-v7.0-G-14-04424,G072797E35115N,72.79747613,35.1149855,,,,,,,
RGI2000-v7.0-G-14-04425,G072794E35112N,72.7942852,35.111754,,,,,,,
RGI2000-v7.0-G-14-04426,G072771E35138N,72.77438171,35.1376885,,,,,,,
RGI2000-v7.0-G-14-04427,G072777E35142N,72.77767648,35.141471,,,,,,,
RGI2000-v7.0-G-14-04428,G072778E35147N,72.77769626,35.1467045,,,,,,,
RGI2000-v7.0-G-14-04429,G072789E35148N,72.78856969,35.149184,,,,,,,
RGI2000-v7.0-G-14-04430,G072796E35156N,72.79612557,35.155052,,,,,,,
RGI2000-v7.0-G-14-04431,G072798E35160N,72.79777163,35.1603595,,,,,,,
RGI2000-v7.0-G-14-04432,G072805E35163N,72.80531528,35.1614425,,,,,,,
RGI2000-v7.0-G-14-04433,G072801E35149N,72.80055641,35.147199,,,,,,,
RGI2000-v7.0-G-14-04434,G072813E35144N,72.81279357,35.1434285,,,,,,,
RGI2000-v7.0-G-14-04435,G072822E35143N,72.82151534,35.14243,,,,,,,
RGI2000-v7.0-G-14-04436,G072829E35140N,72.82886565,35.139814,,,,,,,
RGI2000-v7.0-G-14-04437,G072833E35137N,72.83216616,35.136505,,,,,,,
RGI2000-v7.0-G-14-04438,G072833E35150N,72.83346633,35.1498375,,,,,,,
RGI2000-v7.0-G-14-04439,G072845E35147N,72.84456882,35.146047,,,,,,,
RGI2000-v7.0-G-14-04440,G072827E35168N,72.82692861,35.168135,,,,,,,
RGI2000-v7.0-G-14-04441,G072792E35176N,72.79249274,35.175629,,,,,,,
RGI2000-v7.0-G-14-04442,G072781E35163N,72.78228025,35.1629065,,,,,,,
RGI2000-v7.0-G-14-04443,G072887E35248N,72.88761827,35.249439,,,,,,,
RGI2000-v7.0-G-14-04444,G072894E35258N,72.8943658,35.257395,,,,,,,
RGI2000-v7.0-G-14-04445,G072900E35264N,72.8948874,35.263505,,,,,,,
RGI2000-v7.0-G-14-04446,G072905E35254N,72.9039494,35.2544265,,,,,,,
RGI2000-v7.0-G-14-04447,G072899E35289N,72.90018187,35.2902085,,,,,,,
RGI2000-v7.0-G-14-04448,G072914E35299N,72.91458738,35.29592,,,,,,,
RGI2000-v7.0-G-14-04449,G072920E35300N,72.92028893,35.299925,,,,,,,
RGI2000-v7.0-G-14-04450,G072929E35302N,72.92938246,35.3025775,,,,,,,
RGI2000-v7.0-G-14-04451,G072953E35290N,72.95357784,35.290027,,,,,,,
RGI2000-v7.0-G-14-04452,G072961E35279N,72.96047255,35.278074,,,,,,,
RGI2000-v7.0-G-14-04453,G072973E35272N,72.97283656,35.27121,,,,,,,
RGI2000-v7.0-G-14-04454,G072977E35267N,72.97825628,35.2668115,,,,,,,
RGI2000-v7.0-G-14-04455,G072976E35260N,72.97617012,35.2599815,,,,,,,
RGI2000-v7.0-G-14-04456,G072968E35264N,72.96899235,35.2649745,,,,,,,
RGI2000-v7.0-G-14-04457,G072963E35257N,72.96236256,35.2570355,,,,,,,
RGI2000-v7.0-G-14-04458,G072956E35250N,72.95711667,35.2497875,,,,,,,
RGI2000-v7.0-G-14-04459,G072763E35395N,72.74985283,35.4000055,,,,,,,
