rgi_id,glims_id,cenlon,cenlat,glac_name,Name1,Local_Script1,Language1,Meaning1,Source1,Contributor
RGI2000-v7.0-G-15-00140,G078818E31160N,78.81847113418206,31.1593685,,,,,,,
RGI2000-v7.0-G-15-00141,G078821E31149N,78.82145525357143,31.1489155,,,,,,,
RGI2000-v7.0-G-15-00142,G078821E31142N,78.82219601900644,31.1407545,,,,,,,
RGI2000-v7.0-G-15-00143,G078832E31136N,78.83328026452241,31.1356185,,,,,,,
RGI2000-v7.0-G-15-00144,G078835E31132N,78.83242454266157,31.1311305,,,,,,,
RGI2000-v7.0-G-15-00145,G078840E31121N,78.84125400075268,31.1194645,,,,,,,
RGI2000-v7.0-G-15-00146,G078849E31117N,78.84873700665716,31.1170925,,,,,,,
RGI2000-v7.0-G-15-00147,G078855E31117N,78.85591392333518,31.1161715,,,,,,,
RGI2000-v7.0-G-15-00148,G078863E31114N,78.86305079761904,31.1143775,,,,,,,
RGI2000-v7.0-G-15-00149,G078862E31113N,78.86481007178654,31.1113625,,,,,,,
RGI2000-v7.0-G-15-00150,G078871E31105N,78.87138353308649,31.1050765,,,,,,,
RGI2000-v7.0-G-15-00151,G078867E31091N,78.86769488511187,31.0942825,,,,,,,
RGI2000-v7.0-G-15-00152,G078890E31102N,78.88987979252576,31.10213,,,,,,,
RGI2000-v7.0-G-15-00153,G078891E31108N,78.88337491255581,31.1099815,,,,,,,
RGI2000-v7.0-G-15-00154,G078883E31121N,78.88199314873992,31.120611500000003,,,,,,,
RGI2000-v7.0-G-15-00155,G078888E31121N,78.88779257811136,31.121057,,,,,,,
RGI2000-v7.0-G-15-00156,G078879E31126N,78.87898058395635,31.126127,,,,,,,
RGI2000-v7.0-G-15-00157,G078862E31130N,78.85908750004553,31.12822,,,,,,,
RGI2000-v7.0-G-15-00158,G078843E31150N,78.84317669024331,31.150501499999997,,,,,,,
RGI2000-v7.0-G-15-00159,G078850E31158N,78.84947918594426,31.157991000000003,,,,,,,
RGI2000-v7.0-G-15-00160,G078857E31166N,78.85797534073107,31.166678500000003,,,,,,,
RGI2000-v7.0-G-15-00161,G078864E31164N,78.86422711755756,31.164710499999998,,,,,,,
RGI2000-v7.0-G-15-00162,G078880E31164N,78.87841296415857,31.162792,,,,,,,
RGI2000-v7.0-G-15-00163,G078879E31163N,78.87900384392921,31.155977,,,,,,,
RGI2000-v7.0-G-15-00164,G078895E31161N,78.89393876129364,31.160489,,,,,,,
RGI2000-v7.0-G-15-00165,G078910E31116N,78.91382011647855,31.116019,,,,,,,
